ElectionDate	OfficeCode(text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nomindated(N)/Elected(E)
2016-03-08	25	00100	0	45	LEELANAU	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			79			
2016-03-08	25	00100	0	45	LEELANAU	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			49			
2016-03-08	25	00100	0	48	LUCE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				20			
2016-03-08	25	00100	0	48	LUCE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				11			
2016-03-08	25	00100	0	48	LUCE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			1			
2016-03-08	25	00100	0	48	LUCE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			291			
2016-03-08	25	00100	0	48	LUCE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			1			
2016-03-08	25	00100	0	48	LUCE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			167			
2016-03-08	25	00100	0	48	LUCE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			407			
2016-03-08	25	00100	0	48	LUCE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			0			
2016-03-08	25	00100	0	48	LUCE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			66			
2016-03-08	25	00100	0	48	LUCE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			5			
2016-03-08	25	00100	0	48	LUCE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			0			
2016-03-08	25	00100	0	48	LUCE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			154			
2016-03-08	25	00100	0	48	LUCE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			1			
2016-03-08	25	00100	0	48	LUCE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			0			
2016-03-08	25	00100	0	48	LUCE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			1			
2016-03-08	25	00100	0	48	LUCE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			242			
2016-03-08	25	00100	0	48	LUCE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			5			
2016-03-08	25	00100	0	48	LUCE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			14			
2016-03-08	25	00100	0	48	LUCE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			17			
2016-03-08	25	00100	0	49	MACKINAC	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				37			
2016-03-08	25	00100	0	49	MACKINAC	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				29			
2016-03-08	25	00100	0	49	MACKINAC	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			3			
2016-03-08	25	00100	0	49	MACKINAC	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			633			
2016-03-08	25	00100	0	49	MACKINAC	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			4			
2016-03-08	25	00100	0	49	MACKINAC	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			500			
2016-03-08	25	00100	0	49	MACKINAC	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			856			
2016-03-08	25	00100	0	49	MACKINAC	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			2			
2016-03-08	25	00100	0	49	MACKINAC	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			172			
2016-03-08	25	00100	0	49	MACKINAC	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			6			
2016-03-08	25	00100	0	49	MACKINAC	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			2			
2016-03-08	25	00100	0	49	MACKINAC	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			416			
2016-03-08	25	00100	0	49	MACKINAC	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			5			
2016-03-08	25	00100	0	49	MACKINAC	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			2			
2016-03-08	25	00100	0	49	MACKINAC	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			2			
2016-03-08	25	00100	0	49	MACKINAC	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			439			
2016-03-08	25	00100	0	49	MACKINAC	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			3			
2016-03-08	25	00100	0	49	MACKINAC	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			31			
2016-03-08	25	00100	0	49	MACKINAC	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			8			
2016-03-08	25	00100	0	51	MANISTEE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				51			
2016-03-08	25	00100	0	51	MANISTEE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				51			
2016-03-08	25	00100	0	51	MANISTEE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			4			
2016-03-08	25	00100	0	51	MANISTEE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			1646			
2016-03-08	25	00100	0	51	MANISTEE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			5			
2016-03-08	25	00100	0	51	MANISTEE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			1120			
2016-03-08	25	00100	0	51	MANISTEE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			1552			
2016-03-08	25	00100	0	51	MANISTEE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			5			
2016-03-08	25	00100	0	51	MANISTEE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			280			
2016-03-08	25	00100	0	51	MANISTEE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			10			
2016-03-08	25	00100	0	51	MANISTEE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			2			
2016-03-08	25	00100	0	51	MANISTEE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			756			
2016-03-08	25	00100	0	51	MANISTEE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			9			
2016-03-08	25	00100	0	51	MANISTEE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			0			
2016-03-08	25	00100	0	51	MANISTEE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			2			
2016-03-08	25	00100	0	51	MANISTEE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			979			
2016-03-08	25	00100	0	51	MANISTEE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			4			
2016-03-08	25	00100	0	51	MANISTEE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			57			
2016-03-08	25	00100	0	51	MANISTEE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			27			
2016-03-08	25	00100	0	52	MARQUETTE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				108			
2016-03-08	25	00100	0	52	MARQUETTE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				203			
2016-03-08	25	00100	0	52	MARQUETTE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			9			
2016-03-08	25	00100	0	52	MARQUETTE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			5530			
2016-03-08	25	00100	0	52	MARQUETTE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			27			
2016-03-08	25	00100	0	52	MARQUETTE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			3188			
2016-03-08	25	00100	0	52	MARQUETTE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			2524			
2016-03-08	25	00100	0	52	MARQUETTE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			14			
2016-03-08	25	00100	0	52	MARQUETTE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			691			
2016-03-08	25	00100	0	52	MARQUETTE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			35			
2016-03-08	25	00100	0	52	MARQUETTE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			2			
2016-03-08	25	00100	0	52	MARQUETTE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			1984			
2016-03-08	25	00100	0	52	MARQUETTE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			22			
2016-03-08	25	00100	0	52	MARQUETTE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			4			
2016-03-08	25	00100	0	52	MARQUETTE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			6			
2016-03-08	25	00100	0	52	MARQUETTE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			2094			
2016-03-08	25	00100	0	52	MARQUETTE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			15			
2016-03-08	25	00100	0	52	MARQUETTE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			118			
2016-03-08	25	00100	0	52	MARQUETTE	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			61			
2016-03-08	25	00100	0	53	MASON	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				16			
2016-03-08	25	00100	0	53	MASON	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				10			
2016-03-08	25	00100	0	53	MASON	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			0			
2016-03-08	25	00100	0	53	MASON	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			437			
2016-03-08	25	00100	0	53	MASON	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			0			
2016-03-08	25	00100	0	53	MASON	1st District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			334			
